time,yo,
14.251,804,
14.258,814,
14.265,808,
14.272,804,
14.279,788,
14.287,776,
14.294,763,
14.301,749,
14.308,742,
14.315,755,
14.322,770,
14.329,782,
14.337,779,
14.344,771,
14.351,748,
14.358,740,
14.365,739,
14.372,743,
14.379,728,
14.387,706,
14.394,716,
14.401,700,
14.408,706,
14.415,709,
14.422,685,
14.429,689,
14.437,691,
14.444,699,
14.451,728,
14.458,744,
14.465,724,
14.472,673,
14.479,667,
14.487,669,
14.494,660,
14.501,656,
14.508,654,
14.515,652,
14.522,660,
14.529,673,
14.537,672,
14.544,684,
14.551,689,
14.558,685,
14.565,706,
14.572,691,
14.579,675,
14.587,688,
14.594,688,
14.601,703,
14.608,698,
14.615,700,
14.622,731,
14.629,731,
14.637,734,
14.644,723,
14.651,721,
14.658,706,
14.665,697,
14.672,700,
14.679,686,
14.687,718,
14.694,685,
14.701,709,
14.708,717,
14.715,704,
14.722,704,
14.73,699,
14.737,685,
14.744,684,
14.751,676,
14.758,676,
14.765,680,
14.772,686,
14.779,654,
14.787,691,
14.794,677,
14.801,688,
14.808,682,
14.815,678,
14.822,673,
14.829,679,
14.837,668,
14.844,663,
14.851,682,
14.858,659,
14.865,666,
14.872,654,
14.879,662,
14.887,654,
14.894,651,
14.901,632,
14.908,638,
14.915,635,
14.922,616,
14.93,614,
14.937,609,
14.944,605,
14.951,605,
14.958,577,
14.965,571,
14.972,558,
14.979,526,
14.987,532,
14.994,519,
15.001,505,
15.008,505,
15.015,489,
15.022,470,
15.029,450,
15.037,444,
15.044,440,
15.051,414,
15.058,425,
15.065,449,
15.072,461,
15.079,502,
15.087,520,
15.094,502,
15.101,474,
15.108,448,
15.115,431,
15.122,441,
15.129,456,
15.137,466,
15.144,479,
15.151,473,
15.158,473,
15.165,487,
15.172,486,
15.179,471,
15.187,486,
15.194,484,
15.201,490,
15.208,500,
15.215,477,
15.222,493,
15.229,501,
15.237,481,
15.244,503,
15.251,496,
15.258,492,
15.265,496,
15.272,493,
15.279,495,
15.287,508,
15.294,480,
15.301,482,
15.308,491,
15.315,498,
15.322,504,
15.329,501,
15.337,493,
15.344,496,
15.351,505,
15.358,513,
15.365,498,
15.372,494,
15.379,493,
15.387,503,
15.394,500,
15.401,492,
15.408,494,
15.415,497,
15.422,494,
15.429,500,
15.437,494,
15.444,498,
15.451,495,
15.458,482,
15.465,499,
15.472,497,
15.479,485,
15.487,513,
15.494,488,
15.501,494,
15.508,507,
15.515,485,
15.522,485,
15.53,497,
15.537,495,
15.544,501,
15.551,505,
15.558,486,
15.565,506,
15.572,500,
15.579,500,
15.587,505,
15.594,495,
15.601,510,
15.608,498,
15.615,500,
15.622,512,
15.629,499,
15.637,513,
15.644,521,
15.651,499,
15.658,513,
15.665,513,
15.672,508,
15.679,514,
15.687,512,
15.694,502,
15.701,515,
15.708,517,
15.715,501,
15.722,516,
15.729,499,
15.737,515,
15.744,556,
15.751,579,
15.758,602,
15.765,571,
15.772,524,
15.779,500,
15.787,504,
15.794,498,
15.801,500,
15.808,496,
15.815,510,
15.822,520,
15.829,509,
15.837,508,
15.844,516,
15.851,504,
15.858,510,
15.865,522,
15.872,505,
15.879,519,
15.887,522,
15.894,508,
15.901,512,
15.908,525,
15.915,500,
15.922,519,
15.93,521,
15.937,523,
15.944,537,
15.951,516,
15.958,525,
15.965,537,
15.972,523,
15.979,534,
15.987,546,
15.994,522,
16.001,526,
16.008,534,
16.015,521,
16.022,542,
16.03,541,
16.037,519,
16.044,536,
16.051,528,
16.058,520,
16.065,534,
16.072,529,
16.079,512,
16.087,526,
16.094,534,
16.101,535,
16.108,521,
16.115,532,
16.122,528,
16.13,525,
16.137,536,
16.144,541,
16.151,529,
16.158,537,
16.165,536,
16.172,531,
16.179,541,
16.187,529,
16.194,540,
16.201,537,
16.208,536,
16.215,539,
16.222,542,
16.229,539,
16.237,545,
16.244,544,
16.251,547,
16.258,540,
16.265,540,
16.272,548,
16.279,545,
16.287,542,
16.294,547,
16.301,558,
16.308,548,
16.315,552,
16.322,556,
16.329,550,
16.337,555,
16.344,562,
16.351,554,
16.358,568,
16.365,554,
16.372,552,
16.379,559,
16.387,552,
16.394,552,
16.401,561,
16.408,550,
16.415,554,
16.422,566,
16.429,559,
16.437,577,
16.444,623,
16.451,646,
16.458,647,
16.465,620,
16.472,559,
16.479,545,
16.487,549,
16.494,553,
16.501,557,
16.508,550,
16.515,546,
16.522,559,
16.529,544,
16.537,563,
16.544,563,
16.551,550,
16.558,554,
16.565,560,
16.572,550,
16.579,563,
16.587,562,
16.594,556,
16.601,570,
16.608,569,
16.616,568,
16.622,565,
16.629,570,
16.637,581,
16.644,571,
16.651,586,
16.658,578,
16.665,566,
16.672,579,
16.679,585,
16.687,580,
16.694,586,
16.701,584,
16.708,584,
16.715,592,
16.722,584,
16.729,579,
16.737,585,
16.744,576,
16.751,587,
16.758,572,
16.765,565,
16.772,572,
16.78,576,
16.787,568,
16.794,578,
16.801,583,
16.808,561,
16.815,576,
16.823,574,
16.829,572,
16.837,584,
16.844,574,
16.851,568,
16.858,583,
16.865,571,
16.872,574,
16.879,582,
16.887,569,
16.894,573,
16.901,574,
16.908,575,
16.915,564,
16.922,576,
16.929,567,
16.937,579,
16.944,575,
16.951,570,
16.958,583,
16.965,574,
16.972,578,
16.979,582,
16.987,569,
16.994,582,
17.001,573,
17.008,572,
17.015,577,
17.022,579,
17.029,571,
17.037,588,
17.044,584,
17.051,571,
17.058,589,
17.065,584,
17.072,581,
17.079,584,
17.087,580,
17.094,589,
17.101,589,
17.108,576,
17.115,578,
17.122,582,
17.129,576,
17.137,585,
17.144,578,
17.151,576,
17.158,578,
17.165,586,
17.172,633,
17.179,660,
17.187,673,
17.194,649,
17.201,598,
17.208,574,
17.215,582,
17.222,562,
17.229,580,
17.237,569,
17.244,566,
17.251,579,
17.258,575,
17.265,572,
17.272,587,
17.279,588,
17.287,572,
17.294,586,
17.301,580,
17.308,581,
17.315,592,
17.322,587,
17.329,580,
17.337,589,
17.344,580,
17.351,590,
17.358,595,
17.365,577,
17.372,595,
17.379,593,
17.387,593,
17.394,604,
17.401,584,
17.408,595,
17.415,604,
17.422,595,
17.429,599,
17.437,611,
17.444,592,
17.451,601,
17.458,603,
17.465,592,
17.472,599,
17.479,593,
17.487,586,
17.494,595,
17.501,586,
17.508,587,
17.515,591,
17.522,584,
17.53,588,
17.537,593,
17.544,584,
17.551,590,
17.558,592,
17.565,586,
17.572,590,
17.579,590,
17.587,584,
17.594,595,
17.601,593,
17.608,584,
17.615,597,
17.622,584,
17.629,583,
17.637,595,
17.644,592,
17.651,589,
17.658,597,
17.665,584,
17.672,596,
17.679,588,
17.687,587,
17.694,595,
17.701,588,
17.708,587,
17.715,592,
17.722,589,
17.729,602,
17.737,592,
17.744,587,
17.751,602,
17.758,589,
17.765,594,
17.772,597,
17.78,589,
17.787,593,
17.794,600,
17.801,598,
17.808,597,
17.815,598,
17.822,590,
17.829,601,
17.837,602,
17.844,600,
17.851,597,
17.858,594,
17.865,588,
17.872,599,
17.879,590,
17.887,593,
17.894,595,
17.901,586,
17.908,608,
17.915,649,
17.922,666,
17.929,680,
17.937,644,
17.944,606,
17.951,585,
17.958,584,
17.965,586,
17.972,590,
17.979,585,
17.987,587,
17.994,593,
18.001,591,
18.008,588,
18.015,595,
18.022,584,
18.029,590,
18.037,596,
18.044,584,
18.051,599,
18.058,599,
18.065,589,
18.072,604,
18.079,596,
18.087,597,
18.094,603,
18.101,597,
18.108,596,
18.115,605,
18.122,599,
18.129,602,
18.137,607,
18.144,601,
18.151,605,
18.158,608,
18.165,604,
18.172,608,
18.179,610,
18.187,602,
18.194,612,
18.201,607,
18.208,603,
18.215,612,
18.222,595,
18.229,601,
18.237,591,
18.244,596,
18.251,598,
18.258,588,
18.265,593,
18.272,600,
18.279,586,
18.287,599,
18.294,600,
18.301,592,
18.308,605,
18.315,592,
18.322,597,
18.329,608,
18.337,595,
18.344,599,
18.351,599,
18.358,595,
18.365,602,
18.372,601,
18.379,591,
18.387,599,
18.394,596,
18.401,591,
18.408,606,
18.415,601,
18.422,592,
18.429,607,
18.437,596,
18.444,597,
18.451,606,
18.458,590,
18.465,594,
18.472,604,
18.479,596,
18.487,599,
18.494,601,
18.501,594,
18.508,604,
18.515,602,
18.522,595,
18.529,610,
18.537,604,
18.544,603,
18.551,608,
18.558,600,
18.565,599,
18.572,604,
18.579,595,
18.587,602,
18.594,598,
18.601,592,
18.608,596,
18.615,603,
18.622,606,
18.629,649,
18.637,681,
18.644,684,
18.651,659,
18.658,614,
18.665,585,
18.672,594,
18.679,579,
18.687,591,
18.694,594,
18.701,588,
18.708,595,
18.715,598,
18.722,590,
18.729,599,
18.737,593,
18.744,607,
18.751,607,
18.758,597,
18.765,592,
18.772,595,
18.779,599,
18.787,609,
18.794,601,
18.801,597,
18.808,607,
18.815,598,
18.822,611,
18.829,603,
18.837,596,
18.844,610,
18.851,610,
18.858,610,
18.865,621,
18.872,610,
18.879,610,
18.887,621,
18.894,610,
18.901,612,
18.908,614,
18.915,604,
18.922,607,
18.929,608,
18.937,600,
18.944,602,
18.951,599,
18.958,593,
18.965,605,
18.972,600,
18.979,592,
18.987,604,
18.994,597,
19.001,602,
19.008,607,
19.015,596,
19.022,599,
19.029,609,
19.037,594,
19.044,602,
19.051,610,
19.058,599,
19.065,604,
19.072,604,
19.079,598,
19.087,610,
19.094,605,
19.101,600,
19.108,607,
19.115,602,
19.122,604,
19.129,610,
19.137,593,
19.144,605,
19.151,607,
19.158,604,
19.165,605,
19.172,602,
19.179,597,
19.187,608,
19.194,611,
19.201,599,
19.208,610,
19.215,599,
19.222,605,
19.229,605,
19.237,603,
19.244,607,
19.251,610,
19.258,604,
19.265,608,
19.272,613,
19.279,601,
19.287,611,
19.294,599,
19.301,610,
19.308,608,
19.315,601,
19.322,609,
19.329,602,
19.337,603,
19.344,609,
19.351,604,
19.358,615,
19.365,656,
19.372,684,
19.379,703,
19.387,662,
19.394,618,
19.401,598,
19.408,599,
19.415,590,
19.422,599,
19.429,600,
19.437,596,
19.444,603,
19.451,594,
19.458,597,
19.465,611,
19.472,594,
19.479,599,
19.487,606,
19.494,597,
19.501,606,
19.508,602,
19.515,599,
19.522,610,
19.529,607,
19.537,602,
19.544,621,
19.551,605,
19.558,601,
19.565,615,
19.572,610,
19.579,611,
19.587,618,
19.594,610,
19.601,616,
19.608,616,
19.615,612,
19.622,619,
19.629,622,
19.637,616,
19.644,624,
19.651,615,
19.658,615,
19.665,620,
19.672,609,
19.679,609,
19.687,616,
19.694,600,
19.701,603,
19.708,608,
19.715,602,
19.722,609,
19.729,606,
19.737,599,
19.744,607,
19.751,606,
19.758,608,
19.765,604,
19.772,601,
19.779,604,
19.787,614,
19.794,612,
19.801,605,
19.808,609,
19.815,600,
19.822,608,
19.829,611,
19.837,598,
19.844,606,
19.851,599,
19.858,609,
19.865,613,
19.872,604,
19.879,613,
19.887,604,
19.894,606,
19.901,618,
19.908,614,
19.915,602,
19.922,609,
19.929,598,
19.937,608,
19.944,617,
19.951,600,
19.958,607,
19.965,607,
19.972,599,
19.979,613,
19.987,609,
19.994,606,
20.001,614,
20.008,607,
20.015,612,
20.022,617,
20.029,604,
20.037,613,
20.044,617,
20.051,610,
20.058,607,
20.065,611,
20.072,597,
20.079,612,
20.087,602,
20.094,602,
20.101,611,
20.108,604,
20.115,613,
20.122,647,
20.129,673,
20.137,703,
20.144,692,
20.151,636,
20.158,602,
20.165,597,
20.172,592,
20.179,600,
20.187,599,
20.194,590,
20.201,608,
20.208,598,
20.215,598,
20.222,606,
20.229,603,
20.237,603,
20.244,612,
20.251,602,
20.258,602,
20.265,609,
20.272,602,
20.279,606,
20.287,606,
20.294,601,
20.301,613,
20.308,614,
20.315,605,
20.322,616,
20.329,612,
20.337,614,
20.344,624,
20.351,615,
20.358,618,
20.365,618,
20.372,610,
20.379,620,
20.387,612,
20.394,621,
20.401,619,
20.408,614,
20.415,618,
20.422,617,
20.429,610,
20.437,615,
20.444,606,
20.451,602,
20.458,616,
20.465,601,
20.472,604,
20.479,611,
20.487,600,
20.494,606,
20.501,612,
20.508,605,
20.515,609,
20.522,612,
20.529,604,
20.537,612,
20.544,609,
20.551,608,
20.558,613,
20.565,609,
20.572,609,
20.579,617,
20.587,604,
20.594,612,
20.601,606,
20.608,602,
20.615,609,
20.622,613,
20.629,600,
20.637,609,
20.644,614,
20.651,606,
20.658,613,
20.665,606,
20.672,610,
20.679,613,
20.687,604,
20.694,610,
20.701,615,
20.708,606,
20.715,606,
20.722,614,
20.729,609,
20.737,610,
20.744,611,
20.751,605,
20.758,618,
20.765,611,
20.772,608,
20.779,616,
20.787,611,
20.794,614,
20.801,620,
20.808,613,
20.815,611,
20.822,618,
20.829,609,
20.837,617,
20.844,612,
20.851,604,
20.858,610,
20.865,608,
20.872,606,
20.88,615,
20.887,603,
20.894,601,
20.901,622,
20.908,640,
20.915,675,
20.922,711,
20.929,682,
20.937,609,
20.944,592,
20.951,595,
20.958,602,
20.965,591,
20.972,604,
20.979,601,
20.987,595,
20.994,604,
21.001,601,
21.008,597,
21.015,611,
21.022,597,
21.029,605,
21.037,608,
21.044,599,
21.051,606,
21.058,610,
21.065,603,
21.072,612,
21.079,608,
21.087,607,
21.094,612,
21.101,609,
21.108,609,
21.115,619,
21.122,613,
21.129,617,
21.137,622,
21.144,611,
21.151,620,
21.158,622,
21.165,613,
21.172,616,
21.179,622,
21.187,616,
21.194,619,
21.201,617,
21.208,612,
21.215,620,
21.222,606,
21.229,602,
21.237,609,
21.244,601,
21.251,602,
21.258,603,
21.265,594,
21.273,601,
21.279,598,
21.287,585,
21.294,591,
21.301,585,
21.308,580,
21.315,586,
21.322,576,
21.329,574,
21.337,582,
21.344,580,
21.351,577,
21.358,585,
21.365,578,
21.372,580,
21.379,583,
21.387,572,
21.394,583,
21.401,576,
21.408,576,
21.415,583,
21.422,587,
21.429,577,
21.437,593,
21.444,582,
21.451,580,
21.458,590,
21.465,585,
21.472,585,
21.479,594,
21.487,585,
21.494,589,
21.501,587,
21.508,586,
21.515,595,
21.522,588,
21.53,598,
21.537,596,
21.544,590,
21.551,606,
21.558,595,
21.565,600,
21.572,602,
21.579,604,
21.587,589,
21.594,605,
21.601,596,
21.608,601,
21.615,602,
21.622,592,
21.629,601,
21.637,602,
21.644,585,
21.651,599,
21.658,610,
21.665,624,
21.672,668,
21.679,690,
21.687,675,
21.694,636,
21.701,599,
21.708,588,
21.715,597,
21.722,593,
21.729,595,
21.737,598,
21.744,589,
21.751,597,
21.758,601,
21.765,598,
21.772,609,
21.779,602,
21.787,595,
21.794,609,
21.801,599,
21.808,597,
21.815,623,
21.822,594,
21.829,617,
21.837,607,
21.844,601,
21.851,618,
21.858,606,
21.865,598,
21.872,617,
21.879,602,
21.887,608,
21.894,617,
21.901,616,
21.908,618,
21.915,625,
21.922,610,
21.929,617,
21.937,617,
21.944,612,
21.951,621,
21.958,616,
21.965,615,
21.972,612,
21.979,607,
21.987,598,
21.994,598,
22.001,604,
22.008,597,
22.015,608,
22.022,590,
22.029,590,
22.037,0,
22.044,0,
22.051,0,
22.058,0,
22.065,0,
22.072,0,
22.079,0,
22.087,0,
22.094,0,
22.101,0,
22.108,0,
22.115,0,
22.122,0,
22.13,0,
22.137,0,
22.144,0,
22.151,0,
22.158,0,
22.165,0,
22.172,0,
22.179,0,
22.187,0,
22.194,0,
22.201,0,
22.208,0,
22.215,0,
22.222,0,
22.229,0,
22.237,0,
22.244,0,
22.251,0,
22.258,0,
22.265,0,
22.272,0,
22.279,0,
22.287,0,
22.294,0,
22.301,0,
22.308,0,
22.315,0,
22.322,0,
22.329,0,
22.337,0,
22.344,0,
22.351,0,
22.358,0,
22.365,0,
22.372,0,
22.379,0,
22.387,0,
22.394,0,
22.401,0,
22.408,0,
22.415,0,
22.422,0,
22.429,0,
22.437,0,
22.444,0,
22.451,0,
22.458,0,
22.465,0,
22.472,0,
22.479,0,
22.487,0,
22.494,0,
22.501,0,
22.508,0,
22.515,0,
22.522,0,
22.529,0,
22.537,0,
22.544,0,
22.551,0,
22.558,0,
22.565,0,
22.572,0,
22.579,0,
22.587,0,
22.594,0,
22.601,0,
22.608,0,
22.615,0,
22.622,0,
22.629,0,
22.637,0,
22.644,0,
22.651,0,
22.658,0,
22.665,0,
22.672,0,
22.679,0,
22.687,0,
22.694,0,
22.701,0,
22.708,0,
22.715,0,
22.722,0,
22.729,0,
22.737,0,
22.744,0,
22.751,0,
22.758,0,
22.765,0,
22.772,0,
22.779,0,
22.787,0,
22.794,0,
22.801,0,
22.808,0,
22.815,0,
22.822,0,
22.829,0,
22.837,0,
22.844,0,
22.851,0,
22.858,0,
22.865,0,
22.872,0,
22.879,0,
22.887,0,
22.894,0,
22.901,0,
22.908,0,
22.915,0,
22.922,0,
22.929,0,
22.937,0,
22.944,0,
22.951,0,
22.958,0,
22.965,0,
22.972,0,
22.979,0,
22.987,0,
22.994,0,
23.001,0,
23.008,0,
23.015,0,
23.022,0,
23.029,0,
23.037,0,
23.044,0,
23.051,0,
23.058,0,
23.065,0,
23.072,0,
23.079,0,
23.087,0,
23.094,0,
23.101,0,
23.108,0,
23.115,0,
23.122,0,
23.129,0,
23.137,0,
23.144,0,
23.151,0,
23.158,0,
23.165,0,
23.172,0,
23.179,0,
23.187,0,
23.194,0,
23.201,0,
23.208,0,
23.215,0,
23.222,0,
23.229,0,
23.237,0,
23.244,0,
23.251,0,
23.258,0,
23.265,0,
23.272,0,
23.279,0,
23.287,0,
23.294,0,
23.301,0,
23.308,0,
23.315,0,
23.322,0,
23.329,0,
23.337,0,
23.344,0,
23.351,0,
23.358,0,
23.365,0,
23.372,0,
23.379,0,
23.387,0,
23.394,0,
23.401,0,
23.408,0,
23.415,0,
23.422,0,
23.429,0,
23.437,0,
23.444,0,
23.451,0,
23.458,0,
23.465,0,
23.472,0,
23.479,0,
23.487,0,
23.494,0,
23.501,0,
23.508,0,
23.515,0,
23.522,0,
23.529,0,
23.537,0,
23.544,0,
23.551,0,
23.558,0,
23.565,0,
23.572,0,
23.579,0,
23.587,0,
23.594,0,
23.601,0,
23.608,0,
23.615,0,
23.622,0,
23.629,0,
23.637,0,
23.644,0,
23.651,0,
23.658,0,
23.665,0,
23.672,0,
23.679,0,
23.687,0,
23.694,0,
23.701,0,
23.708,0,
23.715,0,
23.722,0,
23.729,0,
23.737,0,
23.744,0,
23.751,0,
23.758,0,
23.765,0,
23.772,0,
23.779,0,
23.787,0,
23.794,0,
23.801,0,
23.808,0,
23.815,0,
23.822,0,
23.829,0,
23.837,0,
23.844,0,
23.851,0,
23.858,0,
23.865,0,
23.872,0,
23.879,0,
23.887,0,
23.894,0,
23.901,0,
23.908,0,
23.915,0,
23.922,0,
23.929,0,
23.937,0,
23.944,0,
23.951,0,
23.958,0,
23.965,0,
23.972,0,
23.979,0,
23.987,0,
23.994,0,
24.001,0,
24.008,0,
24.015,0,
24.022,0,
24.029,0,
24.037,0,
24.044,0,
24.051,0,
24.058,0,
24.065,0,
24.072,0,
24.079,0,
24.087,0,
24.094,0,
24.101,0,
24.108,0,
24.115,0,
24.122,0,
24.129,0,
24.137,0,
24.144,0,
24.151,0,
24.158,0,
24.165,0,
24.172,0,
24.179,0,
24.187,0,
24.194,0,
24.201,0,
24.208,0,
24.215,0,
24.222,0,
24.229,0,
24.237,0,
24.244,0,
24.251,0,
24.258,0,
24.265,0,
24.272,0,
24.279,0,
24.287,0,
24.294,0,
24.301,0,
24.308,0,
24.315,0,
24.322,0,
24.329,0,
24.337,0,
24.344,0,
24.351,0,
24.358,0,
24.365,0,
24.372,0,
24.379,0,
24.387,0,
24.394,0,
24.401,0,
24.408,0,
24.415,0,
24.422,0,
24.429,0,
24.437,0,
24.444,0,
24.451,0,
24.458,0,
24.465,0,
24.472,0,
24.479,0,
24.487,0,
24.494,0,
24.501,0,
24.508,0,
24.515,0,
24.522,0,
24.529,0,
24.537,0,
24.544,0,
24.551,0,
24.558,0,
24.565,0,
24.572,0,
24.579,0,
24.587,0,
24.594,0,
24.601,0,
24.608,0,
24.615,0,
24.622,0,
24.629,0,
24.637,0,
24.644,0,
24.651,0,
24.658,0,
24.665,0,
24.672,0,
24.679,0,
24.687,0,
24.694,0,
24.701,0,
24.708,0,
24.715,0,
24.722,0,
24.729,0,
24.737,0,
24.744,0,
24.751,0,
24.758,0,
24.765,0,
24.772,0,
24.779,0,
24.787,0,
24.794,0,
24.801,0,
24.808,0,
24.815,0,
24.822,0,
24.829,0,
24.837,0,
24.844,0,
24.851,0,
24.858,0,
24.865,0,
24.872,0,
24.879,0,
24.887,0,
24.894,0,
24.901,0,
24.908,0,
24.915,0,
24.922,0,
24.929,0,
24.937,0,
24.944,0,
24.951,0,
24.958,0,
24.965,0,
24.972,0,
24.979,0,
24.987,0,
24.994,0,
25.001,0,
25.008,0,
25.015,0,
25.022,0,
25.029,0,
25.037,0,
25.044,0,
25.051,0,
25.058,0,
25.065,0,
25.072,0,
25.079,0,
25.087,0,
25.094,0,
25.101,0,
25.108,0,
25.115,0,
25.122,0,
25.129,0,
25.137,0,
25.144,0,
25.151,0,
25.158,0,
25.165,0,
25.172,0,
25.179,0,
25.187,0,
25.194,0,
25.201,0,
25.208,0,
25.215,0,
25.222,0,
25.229,0,
25.237,0,
25.244,0,
25.251,0,
25.258,0,
25.265,0,
25.272,0,
25.279,0,
25.287,0,
25.294,0,
25.301,0,
25.308,0,
25.315,0,
25.322,0,
25.329,0,
25.337,0,
25.344,0,
25.351,0,
25.358,0,
25.365,0,
25.372,0,
25.379,0,
25.387,0,
25.394,0,
25.401,0,
25.408,0,
25.415,0,
25.422,0,
25.429,0,
25.437,0,
25.444,0,
25.451,0,
25.458,0,
25.465,0,
25.472,0,
25.479,0,
25.487,0,
25.494,0,
25.501,0,
25.508,0,
25.515,0,
25.522,0,
25.529,0,
25.537,0,
25.544,0,
25.551,0,
25.558,0,
25.565,0,
25.572,0,
25.579,0,
25.587,0,
25.594,0,
25.601,0,
25.608,0,
25.615,0,
25.622,0,
25.629,0,
25.637,0,
25.644,0,
25.651,0,
25.658,0,
25.665,0,
25.672,0,
25.679,0,
25.687,0,
25.694,0,
25.701,0,
25.708,0,
25.715,0,
25.722,0,
25.729,0,
25.737,0,
25.744,0,
25.751,0,
25.758,0,
25.765,0,
25.772,0,
25.779,0,
25.787,0,
25.794,0,
25.801,0,
25.808,0,
25.815,0,
25.822,0,
25.829,0,
25.837,0,
25.844,0,
25.851,0,
25.858,0,
25.865,0,
25.872,0,
25.879,0,
25.887,0,
25.894,0,
25.901,0,
25.908,0,
25.915,0,
25.922,0,
25.929,0,
25.937,0,
25.944,0,
25.951,0,
25.958,0,
25.965,0,
25.972,0,
25.979,0,
25.987,0,
25.994,0,
26.001,0,
26.008,0,
26.015,0,
26.022,0,
26.029,0,
26.037,0,
26.044,0,
26.051,0,
26.058,0,
26.065,0,
26.072,0,
26.079,0,
26.087,0,
26.094,0,
26.101,0,
26.108,0,
26.115,0,
26.122,0,
26.129,0,
26.137,0,
26.144,0,
26.151,0,
26.158,0,
26.165,0,
26.172,0,
26.179,0,
26.187,0,
26.194,0,
26.201,0,
26.208,0,
26.215,0,
26.222,0,
26.229,0,
